DepartmentFamily,Entity,Date,ExpenseType,ExpenseArea,Supplier,PaymentNumber,InvoiceDistributionAmount,InvoiceLineDescription,SupplierPostCode,TransactionType
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2017-03-24,EXP - PURCHASE OF GOODS/SERVICES - AIR TRAVEL,Regulating our Future,REDFERN TRAVEL LTD,1011702528,193.53,BUSINESS TRAVELS,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2017-03-24,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Area 2 Wales - Cluster 23,REDFERN TRAVEL LTD,1011702528,193.4,TRAVEL EXPENSES,BD1 5HQ,Programme
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2017-03-07,EXP - PURCHASE OF GOODS/SERVICES -  FOREIGN AIR TRAVEL,Additives,REDFERN TRAVEL LTD,1011702337,193,BUSINESS TRAVEL,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2017-03-24,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,Area 3 North West England - Cluster 34,REDFERN TRAVEL LTD,1011702528,190.1,BUSINESS TRAVELS,BD1 5HQ,Programme
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2017-03-24,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Area 6 South East England - Cluster 62,REDFERN TRAVEL LTD,1011702528,189.5,BUSINESS TRAVELS,BD1 5HQ,Programme
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2017-03-24,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,Non Meat Field Ops,REDFERN TRAVEL LTD,1011702528,188.6,BUSINESS TRAVELS,BD1 5HQ,Programme
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2017-03-24,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Scientific Methods & Laboratory Policy,REDFERN TRAVEL LTD,1011702528,188.2,BUSINESS TRAVELS,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2017-03-24,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,IT Information & Knowledge Management,REDFERN TRAVEL LTD,1011702528,183.6,TRAVEL EXPENSES,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2017-03-24,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,Area 2 Wales - Cluster 21,REDFERN TRAVEL LTD,1011702528,182.42,TRAVEL EXPENSES,BD1 5HQ,Programme
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2017-03-07,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Area 3 North West England - Cluster 34,REDFERN TRAVEL LTD,1011702337,181.5,BUSINESS TRAVEL,BD1 5HQ,Programme
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2017-03-24,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,Animal Feed Branch,REDFERN TRAVEL LTD,1011702528,181.2,BUSINESS TRAVELS,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2017-03-09,EXP - PURCHASE OF GOODS/SERVICES - OTHER - PROGRAMME EXPENDITURE,Analysis & Research Branch,ECONOMIC & SOCIAL RESEARCH COUNCIL,2012700160,180,PO 421776,SN2 1UJ,Programme
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2017-03-07,EXP - PURCHASE OF GOODS/SERVICES - AIR TRAVEL,Non Meat Field Ops,REDFERN TRAVEL LTD,1011702337,178.33,BUSINESS TRAVEL,BD1 5HQ,Programme
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2017-03-24,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Chief Executive & Private Office,REDFERN TRAVEL LTD,1011702528,177.6,BUSINESS TRAVELS,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2017-03-24,EXP - PURCHASE OF GOODS/SERVICES - AIR TRAVEL,Non Meat Field Ops,REDFERN TRAVEL LTD,1011702528,177.16,BUSINESS TRAVELS,BD1 5HQ,Programme
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2017-03-07,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,Area 5 South West England - Cluster 57,REDFERN TRAVEL LTD,1011702337,176.13,BUSINESS TRAVEL,BD1 5HQ,Programme
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2017-03-07,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Area 4 North East England - Cluster 42,REDFERN TRAVEL LTD,1011702337,175.7,BUSINESS TRAVEL,BD1 5HQ,Programme
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2017-03-24,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Area 4 North East England - Cluster 47,REDFERN TRAVEL LTD,1011702528,174,TRAVEL EXPENSES,BD1 5HQ,Programme
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2017-03-07,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Internal Audit,REDFERN TRAVEL LTD,1011702337,171.8,BUSINESS TRAVEL,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2017-03-07,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Food Incidents & Resilience - Prog,REDFERN TRAVEL LTD,1011702337,171.6,BUSINESS TRAVEL,BD1 5HQ,Programme
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2017-03-24,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Area 6 South East England - Cluster 61,REDFERN TRAVEL LTD,1011702528,169.5,TRAVEL EXPENSES,BD1 5HQ,Programme
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2017-03-24,EXP - PURCHASE OF GOODS/SERVICES - TAXI SERVICES,Food Incidents & Resilience - Prog,REDFERN TRAVEL LTD,1011702528,165.52,TRAVEL EXPENSES,BD1 5HQ,Programme
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2017-03-07,EXP - PURCHASE OF GOODS/SERVICES - AIR TRAVEL,Additives,REDFERN TRAVEL LTD,1011702337,165,BUSINESS TRAVEL,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2017-03-24,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Resilience - Admin,REDFERN TRAVEL LTD,1011702528,165,TRAVEL EXPENSES,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2017-03-24,EXP - PURCHASE OF GOODS/SERVICES- OTHER -MEAT INSPECTION EQUIPMENT / CONSUMABLES,Operational Delivery,ARCO UK LTD,1011702524,163.21,FOR GOODS RECEIVED UP UNTIL 30.11.16,HU1 2SJ,Programme
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2017-03-24,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Allergens,REDFERN TRAVEL LTD,1011702528,159.2,TRAVEL EXPENSES,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2017-03-24,EXP - PURCHASE OF GOODS/SERVICES - AIR TRAVEL,Imports & Exports Team (Admin),REDFERN TRAVEL LTD,1011702528,159.06,BUSINESS TRAVELS,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2017-03-14,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Chief Scientist,REDFERN TRAVEL LTD,1011702414,158.5,BUSINESS TRAVEL,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2017-03-14,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,Animal Feed Branch,REDFERN TRAVEL LTD,1011702414,156.6,BUSINESS TRAVEL,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2017-03-14,EXP - PURCHASE OF GOODS/SERVICES -  FOREIGN AIR TRAVEL,Scientific Methods & Laboratory Policy,REDFERN TRAVEL LTD,1011702414,156.1,BUSINESS TRAVEL,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2017-03-07,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Area 6 South East England - Cluster 65,REDFERN TRAVEL LTD,1011702337,156,BUSINESS TRAVEL,BD1 5HQ,Programme
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2017-03-07,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Chief Scientist,REDFERN TRAVEL LTD,1011702337,155.4,BUSINESS TRAVEL,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2017-03-14,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Area 4 North East England - Cluster 46,REDFERN TRAVEL LTD,1011702414,153.4,BUSINESS TRAVEL,BD1 5HQ,Programme
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2017-03-24,EXP - PURCHASE OF GOODS/SERVICES - FOREIGN SUBSISTENCE,Chief Scientist,REDFERN TRAVEL LTD,1011702528,152.14,TRAVEL EXPENSES,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2017-03-24,EXP - PURCHASE OF GOODS/SERVICES - FOREIGN SUBSISTENCE,Internal Audit,REDFERN TRAVEL LTD,1011702528,150.4,BUSINESS TRAVELS,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2017-03-24,EXP - PURCHASE OF GOODS/SERVICES - FOREIGN SUBSISTENCE,Analysis & Research Branch,REDFERN TRAVEL LTD,1011702528,149.6,BUSINESS TRAVELS,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2017-03-07,EXP - PURCHASE OF GOODS/SERVICES -  FOREIGN AIR TRAVEL,Chief Scientist,REDFERN TRAVEL LTD,1011702337,143.4,BUSINESS TRAVEL,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2017-03-24,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,Operations Local Delivery ,REDFERN TRAVEL LTD,1011702528,141.68,TRAVEL EXPENSES,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2017-03-24,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,Animal Feed Branch,REDFERN TRAVEL LTD,1011702528,141.2,TRAVEL EXPENSES,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2017-03-14,EXP - PURCHASE OF GOODS/SERVICES - AIR TRAVEL,Comms Directors Office,REDFERN TRAVEL LTD,1011702414,140.06,BUSINESS TRAVEL,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2017-03-24,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Food Crime Unit - Prog,REDFERN TRAVEL LTD,1011702528,139.05,TRAVEL EXPENSES,BD1 5HQ,Programme
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2017-03-24,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,Food Production Branch,REDFERN TRAVEL LTD,1011702528,138.98,BUSINESS TRAVELS,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2017-03-14,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,Foodborne Diseases Branch,REDFERN TRAVEL LTD,1011702414,138.6,BUSINESS TRAVEL,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2017-03-14,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Regulatory & International,REDFERN TRAVEL LTD,1011702414,138.2,BUSINESS TRAVEL,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2017-03-07,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,Non Meat Field Ops,REDFERN TRAVEL LTD,1011702337,136.6,BUSINESS TRAVEL,BD1 5HQ,Programme
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2017-03-07,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Area 4 North East England - Cluster 46,REDFERN TRAVEL LTD,1011702337,136.4,BUSINESS TRAVEL,BD1 5HQ,Programme
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2017-03-24,EXP - PURCHASE OF GOODS/SERVICES - FOREIGN SUBSISTENCE,Operations Assurance ,REDFERN TRAVEL LTD,1011702528,135.11,TRAVEL EXPENSES,BD1 5HQ,Programme
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2017-03-24,EXP - PURCHASE OF GOODS/SERVICES - FOREIGN SUBSISTENCE,Contaminants HoD,REDFERN TRAVEL LTD,1011702528,135.11,TRAVEL EXPENSES,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2017-03-24,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Area 6 South East England - Cluster 63,REDFERN TRAVEL LTD,1011702528,134,BUSINESS TRAVELS,BD1 5HQ,Programme
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2017-03-24,EXP - PURCHASE OF GOODS/SERVICES -  FOREIGN AIR TRAVEL,Chief Scientist,REDFERN TRAVEL LTD,1011702528,130.9,BUSINESS TRAVELS,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2017-03-14,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Area 6 South East England - Cluster 63,REDFERN TRAVEL LTD,1011702414,130,BUSINESS TRAVEL,BD1 5HQ,Programme
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2017-03-07,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,Regulatory & International,REDFERN TRAVEL LTD,1011702337,128.69,BUSINESS TRAVEL,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2017-03-14,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Area 4 North East England - Cluster 42,REDFERN TRAVEL LTD,1011702414,127.8,BUSINESS TRAVEL,BD1 5HQ,Programme
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2017-03-07,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Area 4 North East England - Cluster 48,REDFERN TRAVEL LTD,1011702337,127.5,BUSINESS TRAVEL,BD1 5HQ,Programme
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2017-03-24,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Area 6 South East England - Cluster 62,REDFERN TRAVEL LTD,1011702528,124.5,TRAVEL EXPENSES,BD1 5HQ,Programme
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2017-03-24,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Chemical Risk Assessment Unit,REDFERN TRAVEL LTD,1011702528,123.5,BUSINESS TRAVELS,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2017-03-14,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Area 6 South East England - Cluster 62,REDFERN TRAVEL LTD,1011702414,123,BUSINESS TRAVEL,BD1 5HQ,Programme
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2017-03-24,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,EU Regulatory Reform Branch,REDFERN TRAVEL LTD,1011702528,122,BUSINESS TRAVELS,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2017-03-24,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Area 4 North East England - Cluster 46,REDFERN TRAVEL LTD,1011702528,121.9,BUSINESS TRAVELS,BD1 5HQ,Programme
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2017-03-14,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Area 3 North West England - Cluster 34,REDFERN TRAVEL LTD,1011702414,120.4,BUSINESS TRAVEL,BD1 5HQ,Programme
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2017-03-24,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Area 5 South West England - Cluster 54,REDFERN TRAVEL LTD,1011702528,120.4,BUSINESS TRAVELS,BD1 5HQ,Programme
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2017-03-24,EXP - PURCHASE OF GOODS/SERVICES - TAXI SERVICES,Regulatory & International,REDFERN TRAVEL LTD,1011702528,120.4,TRAVEL EXPENSES,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2017-03-14,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Area 3 North West England - Cluster 33,REDFERN TRAVEL LTD,1011702414,119.5,BUSINESS TRAVEL,BD1 5HQ,Programme
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2017-03-24,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,Area 3 North West England - Cluster 32,REDFERN TRAVEL LTD,1011702528,117.48,BUSINESS TRAVELS,BD1 5HQ,Programme
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2017-03-24,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,Area 4 North East England - Cluster 41,REDFERN TRAVEL LTD,1011702528,117.07,BUSINESS TRAVELS,BD1 5HQ,Programme
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2017-03-24,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Area 2 Wales - Cluster 21,REDFERN TRAVEL LTD,1011702528,115.6,TRAVEL EXPENSES,BD1 5HQ,Programme
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2017-03-24,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Area 5 South West England - Cluster 57,REDFERN TRAVEL LTD,1011702528,114.5,TRAVEL EXPENSES,BD1 5HQ,Programme
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2017-03-07,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,Contaminants HoD,REDFERN TRAVEL LTD,1011702337,109.53,BUSINESS TRAVEL,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2017-03-14,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,Procurement,REDFERN TRAVEL LTD,1011702414,109.53,BUSINESS TRAVEL,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2017-03-24,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,Animal Feed     ,REDFERN TRAVEL LTD,1011702528,109.53,TRAVEL EXPENSES,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2017-03-24,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,Microbiological Food Safety Branch,REDFERN TRAVEL LTD,1011702528,109.53,TRAVEL EXPENSES,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2017-03-24,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,Corporate Support Unit,REDFERN TRAVEL LTD,1011702528,109.53,BUSINESS TRAVELS,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2017-03-24,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,Organisational Development,REDFERN TRAVEL LTD,1011702528,109.53,TRAVEL EXPENSES,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2017-03-24,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Food Crime Unit - Admin,REDFERN TRAVEL LTD,1011702528,108.9,TRAVEL EXPENSES,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2017-03-24,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,Area 5 South West England - Cluster 55,REDFERN TRAVEL LTD,1011702528,105.75,TRAVEL EXPENSES,BD1 5HQ,Programme
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2017-03-24,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Area 3 North West England - Cluster 34,REDFERN TRAVEL LTD,1011702528,104.9,BUSINESS TRAVELS,BD1 5HQ,Programme
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2017-03-07,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,Food Incidents & Resilience - Prog,REDFERN TRAVEL LTD,1011702337,101.28,BUSINESS TRAVEL,BD1 5HQ,Programme
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2017-03-14,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,Area 2 Wales - Cluster 23,REDFERN TRAVEL LTD,1011702414,101.28,BUSINESS TRAVEL,BD1 5HQ,Programme
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2017-03-24,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,Comms Directors Office,REDFERN TRAVEL LTD,1011702528,101.28,BUSINESS TRAVELS,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2017-03-24,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,Contaminants HoD,REDFERN TRAVEL LTD,1011702528,101.28,TRAVEL EXPENSES,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2017-03-24,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,Procurement,REDFERN TRAVEL LTD,1011702528,101.28,TRAVEL EXPENSES,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2017-03-24,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,Food Crime Unit - Admin,REDFERN TRAVEL LTD,1011702528,99.6,BUSINESS TRAVELS,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2017-03-07,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Procurement,REDFERN TRAVEL LTD,1011702337,98.9,BUSINESS TRAVEL,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2017-03-14,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,Chief Executive & Private Office,REDFERN TRAVEL LTD,1011702414,97.85,BUSINESS TRAVEL,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2017-03-24,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,Chemical Risk Assessment Unit,REDFERN TRAVEL LTD,1011702528,97.85,TRAVEL EXPENSES,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2017-03-24,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Food Hygiene Policy Branch,REDFERN TRAVEL LTD,1011702528,96,BUSINESS TRAVELS,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2017-03-09,Exp - Purchase Of Goods/Services - Other Professional Services,Operational Delivery,APPARELMASTER UK LTD,1011702379,94.71,LOCKER PURCHSES,PR2 9ZD,Programme
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2017-03-07,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Area 5 South West England - Cluster 51,REDFERN TRAVEL LTD,1011702337,94.6,BUSINESS TRAVEL,BD1 5HQ,Programme
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2017-03-24,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Area 6 South East England - Cluster 66,REDFERN TRAVEL LTD,1011702528,94.3,TRAVEL EXPENSES,BD1 5HQ,Programme
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2017-03-14,EXP - PURCHASE OF GOODS/SERVICES -  FOREIGN AIR TRAVEL,EU Regulatory Reform Branch,REDFERN TRAVEL LTD,1011702414,93,BUSINESS TRAVEL,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2017-03-14,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Area 6 South East England - Cluster 66,REDFERN TRAVEL LTD,1011702414,92.5,BUSINESS TRAVEL,BD1 5HQ,Programme
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2017-03-24,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Contaminants HoD,REDFERN TRAVEL LTD,1011702528,90.9,BUSINESS TRAVELS,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2017-03-14,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Area 5 South West England - Cluster 57,REDFERN TRAVEL LTD,1011702414,90.8,BUSINESS TRAVEL,BD1 5HQ,Programme
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2017-03-24,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Allergens,REDFERN TRAVEL LTD,1011702528,89.5,BUSINESS TRAVELS,BD1 5HQ,ADMIN
